training_start_yr,training_last_yr,cds_code,school_status,latitude,longitude,district,enr2011,FRPMpct2011
,,"41690474130217","none",37.55026,-122.3295,"San Mateo Union High",1587,.1115312
,,"41690474130472","none",37.58199,-122.3486,"San Mateo Union High",1360,.0632353
,,"41690474130738","none",37.60913,-122.4055,"San Mateo Union High",1121,.3300624
,,"41690474133070","none",37.53222,-122.3151,"San Mateo Union High",1321,.1748675
,,"41690474134557","none",37.59477,-122.3908,"San Mateo Union High",1413,.1075725
,,"41690474136370","none",37.5783,-122.3294,"San Mateo Union High",1348,.2863502
,,"41690620112722","none",37.48676,-122.2104,"Sequoia Union High",422,.4028436
,,"41690620118232","none",37.47218,-122.1335,"Sequoia Union High",82,.8658537
,,"41690624130993","none",37.5076,-122.2891,"Sequoia Union High",2144,.1926306
,,"41690624133716","none",37.45913,-122.1733,"Sequoia Union High",2049,.3123475
,,"41690624136693","none",37.48608,-122.2374,"Sequoia Union High",1922,.5114464
,,"41690624138053","none",37.44263,-122.2307,"Sequoia Union High",1776,.4301802
,,"41690704132551","Online only",37.6671,-122.4412,"South San Francisco Unified",1490,.261745
,,"41690704137279","none",37.64779,-122.4266,"South San Francisco Unified",1520,.4039474
,,"41690706045041","none",37.65615,-122.4456,"South San Francisco Unified",627,.3700159
,,"41690706045082","none",37.65096,-122.4275,"South San Francisco Unified",314,.72293
,,"41690706045090","none",37.66367,-122.4102,"South San Francisco Unified",398,.8517588
,,"41690706045108","none",37.63613,-122.4517,"South San Francisco Unified",534,.241573
,,"41690706045116","none",37.64636,-122.4327,"South San Francisco Unified",435,.3057471
,,"41690706045132","none",37.65172,-122.4653,"South San Francisco Unified",432,.3657407
,,"41690706045140","none",37.65904,-122.4162,"South San Francisco Unified",659,.7496206
,,"41690706045157","none",37.66584,-122.4361,"South San Francisco Unified",404,.5915841
,,"41690706059976","none",37.66055,-122.4507,"South San Francisco Unified",749,.3671562
,,"41690706059984","none",37.66235,-122.424,"South San Francisco Unified",525,.6761905
,,"41690706067128","none",37.64413,-122.461,"South San Francisco Unified",706,.2535411
,,"41690706068282","none",37.66029,-122.4692,"South San Francisco Unified",370,.3324324
,,"41690886045165","none",37.42701,-122.2587,"Woodside Elementary",453,.0816777
,,"42691046045256","none",34.63916,-120.1142,"Ballard Elementary",118,.0169492
,,"42691120111773","none",34.59727,-120.1376,"Blochman Union Elementary",473,0
,,"42691120124255","none",,,"Blochman Union Elementary",,
,,"42691126045264","none",34.86599,-120.2961,"Blochman Union Elementary",129,.4573644
,,"42691200102848","none",34.93935,-120.4467,"Santa Maria-Bonita",784,.9183673
,,"42691200102855","none",34.98479,-120.4473,"Santa Maria-Bonita",786,.7111959
,,"42691200102863","none",34.92798,-120.4594,"Santa Maria-Bonita",698,.7707736
,,"42691206045272","none",34.95787,-120.5094,"Santa Maria-Bonita",535,.9364486
,,"42691206045959","none",34.9356,-120.4426,"Santa Maria-Bonita",872,.9162844
,,"42691206045967","none",34.96132,-120.4334,"Santa Maria-Bonita",728,.9024726
,,"42691206045975","none",34.89492,-120.4828,"Santa Maria-Bonita",293,.8225256
,,"42691206045991","none",34.95918,-120.4387,"Santa Maria-Bonita",646,.8900928
,,"42691206046007","none",34.95437,-120.447,"Santa Maria-Bonita",662,.9003021
,,"42691206046015","none",34.95552,-120.4211,"Santa Maria-Bonita",800,.7775
,,"42691206046023","none",34.96441,-120.4144,"Santa Maria-Bonita",763,.6933159
,,"42691206046031","none",34.9409,-120.4299,"Santa Maria-Bonita",850,.8352941
,,"42691206046049","none",34.96572,-120.4513,"Santa Maria-Bonita",838,.8472553
,,"42691206046056","none",34.96614,-120.4272,"Santa Maria-Bonita",820,.8170732
,,"42691206046064","none",34.96167,-120.4436,"Santa Maria-Bonita",851,.8895417
,,"42691206107007","none",34.9327,-120.4281,"Santa Maria-Bonita",851,.773208
,,"42691206109268","none",34.97614,-120.4469,"Santa Maria-Bonita",916,.8460699
,,"42691206119812","none",34.97415,-120.4232,"Santa Maria-Bonita",920,.6858696
,,"42691206119820","none",34.89492,-120.4828,"Santa Maria-Bonita",569,.913884
,,"42691386045280","none",34.61877,-120.199,"Buellton Union Elementary",210,.352381
,,"42691386119804","none",34.62103,-120.2081,"Buellton Union Elementary",449,.4209354
,,"42691464230587","none",34.41124,-119.5167,"Carpinteria Unified",698,.530086
,,"42691466045298","none",34.40127,-119.5265,"Carpinteria Unified",417,.7745804
,,"42691466045306","none",34.40364,-119.5147,"Carpinteria Unified",489,.5787321
,,"42691466045314","none",,,"Carpinteria Unified",,
,,"42691466045322","none",34.4215,-119.5975,"Carpinteria Unified",50,.3
,,"42691466060008","none",34.39613,-119.5157,"Carpinteria Unified",525,.6038095
,,"42691616045348","none",34.44101,-119.661,"Cold Spring Elementary",165,0
,,"42691796045355","none",34.61653,-120.0827,"College Elementary",50,.72
,,"42691796045371","Online only",34.61585,-120.0883,"College Elementary",164,.5731707
,,"42691796118434","Online only",34.61653,-120.0827,"College Elementary",191,
,,"42691956045405","none",34.44028,-119.7965,"Goleta Union Elementary",317,.7287066
,,"42691956045421","none",34.42976,-119.8955,"Goleta Union Elementary",450,.4644445
,,"42691956045447","none",34.45056,-119.8011,"Goleta Union Elementary",440,.1818182
,,"42691956045462","none",34.43269,-119.7946,"Goleta Union Elementary",431,.4013921
,,"42691956045470","none",34.41587,-119.8689,"Goleta Union Elementary",461,.6464208
,,"42691956045488","none",34.4472,-119.8222,"Goleta Union Elementary",376,.25
,,"42691956045496","none",34.44725,-119.8478,"Goleta Union Elementary",456,.6074561
,,"42691956045504","none",34.45495,-119.8163,"Goleta Union Elementary",357,.0756303
,,"42691956067110","none",34.43982,-119.8928,"Goleta Union Elementary",430,.4255814
,,"42692036045512","none",34.96937,-120.5674,"Guadalupe Union Elementary",789,.8910013
,,"42692036045520","none",34.95623,-120.5779,"Guadalupe Union Elementary",365,.8931507
,,"42692116045538","none",34.44467,-119.7539,"Hope Elementary",298,.2550336
,,"42692116045546","none",34.45066,-119.7453,"Hope Elementary",359,.183844
,,"42692116045553","none",34.43537,-119.7701,"Hope Elementary",342,.2748538
,,"42692290116921","none",34.7387,-120.5083,"Lompoc Unified",357,.6414566
,,"42692290117788","none",34.65855,-120.4504,"Lompoc Unified",,
,,"42692294230454","none",34.71262,-120.4735,"Lompoc Unified",1490,.3536913
,,"42692294233003","none",,,"Lompoc Unified",,
,,"42692294233060","none",34.64865,-120.4637,"Lompoc Unified",1375,.6829091
,,"42692296045561","none",34.63562,-120.4477,"Lompoc Unified",391,.8797954
,,"42692296045579","none",34.70895,-120.4646,"Lompoc Unified",557,.3070018
,,"42692296045587","none",34.64561,-120.4765,"Lompoc Unified",602,.8471761
,,"42692296045595","none",34.7566,-120.5313,"Lompoc Unified",604,.2268212
,,"42692296045611","none",34.65347,-120.464,"Lompoc Unified",682,.7478006
,,"42692296045629","none",34.65729,-120.4489,"Lompoc Unified",464,.8017241
,,"42692296045645","none",34.65087,-120.4432,"Lompoc Unified",636,.7798742
,,"42692296045652","none",,,"Lompoc Unified",,
,,"42692296045660","none",34.69666,-120.4334,"Lompoc Unified",433,.5334873
,,"42692296060016","none",34.6368,-120.4655,"Lompoc Unified",702,.7663817
,,"42692296060024","none",34.7385,-120.5085,"Lompoc Unified",780,.4653846
,,"42692296068902","none",34.6332,-120.4765,"Lompoc Unified",532,.6127819
,,"42692296116271","none",,,"Lompoc Unified",,
,,"42692454230199","none",34.66425,-120.1107,"Los Olivos Elementary",437,.0800915
,,"42692456045710","none",34.66425,-120.1107,"Los Olivos Elementary",252,.1071429
,,"42692526045728","none",34.43347,-119.6326,"Montecito Union Elementary",412,.0752427
,,"42692600116434","none",34.8606,-120.4401,"Orcutt Union Elementary",488,.2479508
,,"42692606045702","none",,,"Orcutt Union Elementary",,
,,"42692606045736","none",34.88975,-120.4262,"Orcutt Union Elementary",603,.4245439
,,"42692606045744","none",34.87024,-120.4139,"Orcutt Union Elementary",539,.2374768
,,"42692606045751","none",34.89071,-120.4362,"Orcutt Union Elementary",618,.4255663
,,"42692606045769","none",34.86303,-120.4408,"Orcutt Union Elementary",488,.3422131
,,"42692606045777","none",34.89816,-120.4335,"Orcutt Union Elementary",719,.4742698
,,"42692606045785","none",34.86303,-120.4409,"Orcutt Union Elementary",449,.2895323
,,"42692606045793","none",34.86871,-120.4323,"Orcutt Union Elementary",451,.4944568
,,"42692606045801","none",34.85754,-120.4192,"Orcutt Union Elementary",398,.2562814
,,"42692864235669","none",,,"Santa Barbara Secondary",,
,,"42693100102285","none",34.9574,-120.4025,"Santa Maria Joint Union High",2625,
,,"42693100113415","none",,,"Santa Maria Joint Union High",,
,,"42693104230025","none",,,"Santa Maria Joint Union High",,
,,"42693104234613","none",34.88586,-120.4209,"Santa Maria Joint Union High",2283,.3166886
,,"42693104236030","none",34.94261,-120.4381,"Santa Maria Joint Union High",2369,
,,"42693284236345","none",34.60664,-120.0981,"Santa Ynez Valley Union High",1031,.1910766
,,"42693366046072","none",34.59784,-120.1425,"Solvang Elementary",578,.2560554
,,"42693446046080","none",34.50835,-120.2302,"Vista Del Mar Union",93,.3010753
,,"42750104231205","none",34.94359,-119.6737,"Cuyama Joint Unified",72,.8472222
,,"42750106045389","none",34.93278,-119.6086,"Cuyama Joint Unified",172,.8372093
,,"42767864231726","none",,,"Santa Barbara Unified",,
,,"42767864235230","none",,,"Santa Barbara Unified",,
,,"42767864235727","none",,,"Santa Barbara Unified",,
,,"42767866045819","none",,,"Santa Barbara Unified",,
,,"42767866045827","none",,,"Santa Barbara Unified",,
,,"42767866045835","none",,,"Santa Barbara Unified",,
,,"42767866045850","Online only",,,"Santa Barbara Unified",,
